cpg_id,ACR-139-TP1,ACR-139-TP2,ACR-139-TP3,ACR-139-TP4,ACR-145-TP1,ACR-145-TP2,ACR-145-TP3,ACR-145-TP4,ACR-150-TP1,ACR-150-TP2,ACR-150-TP3,ACR-150-TP4,ACR-173-TP1,ACR-173-TP2,ACR-173-TP3,ACR-173-TP4,ACR-186-TP1,ACR-186-TP2,ACR-186-TP3,ACR-186-TP4,ACR-225-TP2,ACR-225-TP3,ACR-225-TP4,ACR-229-TP1,ACR-229-TP2,ACR-229-TP3,ACR-229-TP4,ACR-237-TP1,ACR-237-TP2,ACR-237-TP3,ACR-237-TP4,ACR-244-TP1,ACR-244-TP2,ACR-244-TP3,ACR-244-TP4,ACR-265-TP1,ACR-265-TP2,ACR-265-TP3,ACR-265-TP4
CpG_ptg000023l_36002531,0.0,0.0,3.846154,0.0,0.0,0.0,0.0,0.0,2.702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.764706,0.0,0.0,0.0,3.571429,0.0,0.0,0.0,4.347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666667
CpG_ptg000023l_36016232,13.636364,12.5,16.216216,13.333333,8.333333,6.060606,19.047619,25.641026,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.677419,0.0,0.0,0.0,0.0,5.555556,12.820513,20.833333,15.789474,15.384615,5.0,11.111111,0.0,0.0,0.0,0.0,15.0,7.142857,18.75,23.809524,23.809524,19.354839,18.918919,24.0
CpG_ptg000023l_36057812,0.0,18.518519,3.846154,21.052632,5.882353,0.0,0.0,0.0,15.625,0.0,12.5,26.315789,0.0,0.0,0.0,0.0,17.857143,5.882353,14.285714,26.666667,9.090909,0.0,0.0,0.0,6.666667,0.0,6.25,12.0,15.0,11.111111,5.263158,11.764706,8.333333,20.0,7.142857,0.0,0.0,5.0,11.764706
CpG_ptg000023l_36057880,0.0,4.166667,3.333333,6.666667,3.448276,0.0,0.0,5.263158,10.344828,0.0,18.75,33.333333,6.666667,10.0,18.181818,0.0,11.538462,19.230769,25.0,20.0,0.0,4.545455,0.0,3.333333,13.043478,13.043478,20.0,7.692308,10.0,14.285714,7.692308,12.0,15.789474,10.0,15.789474,0.0,0.0,0.0,5.882353
CpG_ptg000023l_36066414,5.0,3.448276,0.0,8.695652,3.333333,0.0,5.714286,3.846154,5.0,0.0,0.0,0.0,0.0,6.666667,0.0,3.125,1.923077,0.0,3.333333,6.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.647059,4.545455,9.090909,0.0,0.0,7.692308,2.777778,3.846154,7.407407,0.0,5.405405
CpG_ptg000023l_36066477,0.0,8.0,0.0,0.0,7.692308,5.555556,6.451613,4.0,8.695652,27.272727,28.571429,9.090909,4.166667,0.0,6.666667,6.060606,2.272727,4.166667,3.333333,17.647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.086957,52.173913,40.909091,50.0,0.0,0.0,0.0,6.666667,4.545455,4.166667,0.0,0.0
CpG_ptg000023l_36069288,6.896552,0.0,9.090909,14.814815,3.571429,6.25,0.0,3.030303,0.0,12.5,0.0,12.5,4.0,14.285714,0.0,0.0,3.846154,0.0,0.0,0.0,8.695652,8.0,9.52381,5.0,8.333333,0.0,7.692308,4.0,4.166667,0.0,9.375,16.666667,5.555556,15.384615,0.0,5.0,7.142857,6.451613,0.0
CpG_ptg000023l_36069312,8.333333,6.382979,8.571429,12.121212,14.705882,13.043478,7.692308,5.0,6.521739,10.0,0.0,10.0,15.151515,13.043478,0.0,5.0,2.631579,0.0,0.0,0.0,14.285714,5.882353,8.0,14.285714,23.076923,7.692308,12.0,6.896552,0.0,14.814815,5.882353,13.333333,4.0,23.529412,4.166667,10.344828,7.894737,4.761905,5.714286
CpG_ptg000023l_36069327,7.692308,6.382979,9.090909,8.571429,17.647059,9.52381,4.166667,7.5,6.976744,15.789474,0.0,12.5,13.793103,12.0,7.692308,5.882353,8.823529,0.0,4.347826,0.0,3.703704,9.677419,3.571429,13.333333,22.580645,16.666667,11.538462,3.571429,7.407407,16.666667,17.142857,12.5,9.090909,26.315789,4.166667,14.705882,12.5,9.302326,3.125
CpG_ptg000023l_36069348,22.727273,16.363636,16.666667,17.948718,17.647059,6.666667,18.181818,7.894737,13.953488,20.0,3.333333,24.242424,27.586207,15.151515,20.0,6.666667,12.820513,0.0,10.0,5.555556,20.689655,6.451613,11.111111,21.875,21.621622,25.0,17.857143,10.344828,7.407407,31.25,10.526316,25.0,4.761905,25.0,7.142857,16.216216,11.627907,14.634146,11.428571
CpG_ptg000023l_36069399,18.75,18.181818,11.764706,14.893617,15.625,12.5,20.833333,11.428571,22.727273,26.923077,3.846154,19.354839,26.923077,21.212121,0.0,12.5,13.157895,9.090909,5.263158,16.666667,19.230769,10.714286,7.142857,32.258065,23.076923,30.0,24.324324,6.451613,9.375,35.294118,26.470588,23.529412,4.761905,20.0,13.043478,18.181818,6.666667,11.363636,20.689655
CpG_ptg000023l_36069444,15.217391,17.021277,10.810811,17.777778,12.121212,8.571429,20.833333,7.692308,16.0,25.806452,15.625,21.428571,22.222222,21.428571,10.526316,10.526316,17.391304,15.151515,3.703704,11.764706,18.75,9.375,15.151515,29.411765,17.948718,25.0,20.0,7.317073,12.820513,25.0,25.0,12.0,9.52381,30.0,8.695652,14.634146,7.142857,11.904762,10.0
CpG_ptg000023l_36069470,11.627907,8.888889,0.0,6.666667,9.375,14.285714,19.230769,7.142857,17.391304,17.857143,5.882353,12.0,8.695652,18.518519,11.764706,5.263158,18.421053,12.121212,4.166667,5.555556,18.75,9.375,21.212121,14.814815,15.384615,20.689655,16.666667,9.756098,17.647059,22.857143,28.205128,16.0,13.043478,25.0,8.695652,11.764706,8.571429,9.090909,10.344828
CpG_ptg000023l_36069491,15.789474,14.285714,13.793103,22.222222,13.793103,5.555556,16.666667,12.5,15.0,29.166667,8.571429,16.666667,22.727273,23.076923,12.5,7.142857,23.333333,9.677419,0.0,0.0,21.73913,3.125,12.903226,29.032258,18.918919,25.925926,20.0,12.195122,20.0,23.333333,34.285714,10.714286,10.0,27.777778,10.526316,18.918919,6.896552,16.666667,8.0
CpG_ptg000023l_36069506,13.888889,13.636364,7.407407,11.904762,7.692308,12.903226,19.047619,2.564103,2.777778,18.181818,6.451613,13.636364,20.0,20.833333,12.5,7.142857,4.0,7.407407,0.0,0.0,18.181818,3.448276,17.241379,12.5,15.151515,16.0,11.111111,7.894737,6.25,16.666667,25.0,14.814815,10.0,27.777778,4.545455,9.375,3.846154,7.317073,9.090909
CpG_ptg000023l_36106966,2.631579,6.666667,2.272727,0.0,0.0,0.0,0.0,7.142857,4.081633,0.0,0.0,6.060606,4.761905,3.703704,0.0,0.0,3.846154,0.0,0.0,0.0,0.0,3.448276,0.0,0.0,0.0,0.0,0.0,10.416667,2.173913,0.0,2.857143,2.5,3.703704,0.0,5.405405,0.0,4.166667,0.0,0.0
CpG_ptg000023l_36107074,0.0,10.526316,0.0,0.0,10.714286,4.166667,5.0,9.52381,0.0,0.0,0.0,4.0,6.666667,0.0,0.0,0.0,8.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.090909,5.882353,9.677419,0.0,5.263158,0.0,0.0,5.263158,0.0,0.0,6.666667,5.263158,0.0
CpG_ptg000023l_36107082,3.846154,6.25,0.0,0.0,11.111111,4.0,5.263158,10.526316,0.0,0.0,0.0,4.347826,6.896552,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.142857,5.555556,10.344828,4.0,0.0,0.0,5.555556,11.111111,0.0,4.347826,6.666667,5.263158,4.545455
CpG_ptg000023l_36118375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571429,0.0,0.0,0.0,4.545455,13.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000023l_36120295,0.0,0.0,0.0,0.0,0.0,3.448276,3.846154,0.0,7.692308,0.0,0.0,10.0,3.333333,5.555556,2.173913,8.108108,2.702703,0.0,0.0,0.0,4.166667,0.0,11.111111,8.0,0.0,0.0,0.0,6.666667,0.0,0.0,0.0,0.0,0.0,5.263158,4.0,0.0,5.555556,11.111111,4.347826
CpG_ptg000023l_36127673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714,4.545455,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000023l_36127680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615,5.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000023l_36133843,40.0,56.25,55.555556,26.666667,36.363636,17.391304,40.0,29.166667,50.0,30.0,30.434783,40.0,31.25,55.555556,35.714286,50.0,75.0,23.529412,50.0,63.157895,33.333333,33.333333,9.52381,14.285714,24.242424,15.384615,18.181818,60.0,30.769231,35.714286,50.0,28.571429,25.0,61.538462,40.909091,41.176471,23.529412,43.478261,44.444444
CpG_ptg000023l_36134243,0.0,0.0,4.761905,0.0,0.0,4.545455,0.0,5.555556,0.0,0.0,0.0,7.692308,0.0,0.0,6.25,9.090909,23.076923,0.0,5.263158,0.0,5.263158,0.0,10.0,2.702703,2.777778,5.263158,0.0,0.0,0.0,0.0,0.0,0.0,14.285714,0.0,4.0,0.0,4.0,6.25,8.333333
CpG_ptg000023l_36134245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857,0.0,0.0,0.0,0.0,0.0,0.0,13.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631579,0.0,0.0,0.0,0.0,0.0,4.166667,0.0,0.0,4.0,0.0,0.0,0.0,0.0
CpG_ptg000023l_36134821,7.142857,0.0,18.181818,0.0,10.0,4.347826,0.0,0.0,6.25,4.166667,0.0,0.0,0.0,5.263158,0.0,0.0,0.0,3.333333,7.692308,0.0,4.347826,7.142857,0.0,2.631579,2.702703,0.0,11.111111,4.761905,0.0,5.882353,0.0,15.789474,2.702703,8.333333,14.285714,0.0,5.263158,6.666667,6.666667
CpG_ptg000023l_36138769,7.142857,5.263158,0.0,5.555556,4.761905,0.0,0.0,3.225806,5.263158,0.0,11.111111,0.0,2.941176,12.5,6.666667,13.636364,0.0,4.545455,0.0,4.545455,0.0,0.0,4.545455,0.0,6.666667,5.555556,0.0,0.0,0.0,0.0,7.692308,0.0,0.0,0.0,6.451613,0.0,0.0,4.0,0.0
CpG_ptg000023l_36138773,7.142857,5.555556,0.0,5.882353,4.761905,11.111111,0.0,3.448276,5.555556,0.0,17.647059,0.0,2.857143,12.5,10.0,13.636364,0.0,4.761905,5.0,15.0,0.0,6.666667,9.090909,12.5,6.666667,11.111111,7.142857,0.0,8.333333,8.333333,8.333333,3.448276,5.555556,0.0,9.677419,0.0,5.555556,8.333333,0.0
CpG_ptg000023l_36138835,16.666667,27.777778,21.428571,23.529412,20.689655,14.285714,25.0,22.222222,37.037037,17.647059,20.0,31.818182,31.428571,23.529412,25.925926,28.571429,27.272727,14.285714,23.076923,36.842105,0.0,23.529412,16.666667,19.354839,38.461538,30.434783,33.333333,29.411765,18.181818,45.454545,30.0,18.75,33.333333,13.636364,27.777778,25.925926,7.142857,12.0,23.076923
CpG_ptg000023l_36138841,15.384615,27.777778,27.586207,25.0,21.428571,13.636364,27.586207,21.428571,38.461538,11.764706,25.0,31.818182,34.285714,31.25,30.0,22.222222,22.727273,11.111111,25.925926,36.363636,0.0,22.222222,25.0,21.875,41.666667,31.818182,29.411765,26.315789,24.0,45.454545,30.0,18.75,33.333333,14.285714,25.714286,25.925926,7.142857,8.0,23.076923
CpG_ptg000023l_36138846,15.384615,22.222222,25.0,30.769231,20.689655,13.636364,25.806452,24.137931,37.931034,10.526316,25.0,30.0,30.555556,35.714286,29.032258,23.684211,31.818182,11.111111,22.222222,36.363636,0.0,23.529412,24.0,17.142857,38.461538,33.333333,35.294118,25.0,24.0,45.454545,30.0,15.151515,31.578947,14.285714,23.529412,25.925926,7.142857,12.5,22.222222
CpG_ptg000023l_36138880,0.0,0.0,8.0,0.0,7.692308,0.0,3.703704,2.941176,0.0,5.882353,8.333333,5.555556,20.689655,15.384615,17.857143,10.344828,4.166667,4.761905,4.347826,9.090909,7.692308,0.0,4.761905,16.666667,35.714286,8.695652,11.764706,15.0,0.0,0.0,9.090909,4.347826,4.347826,22.222222,9.090909,4.761905,0.0,0.0,0.0
CpG_ptg000023l_36138908,0.0,5.882353,7.692308,6.666667,4.0,8.333333,0.0,5.714286,15.384615,0.0,4.545455,0.0,7.407407,15.384615,8.333333,11.538462,0.0,13.636364,0.0,15.0,8.333333,7.692308,15.789474,3.571429,7.142857,10.0,0.0,15.0,0.0,0.0,0.0,5.263158,0.0,0.0,3.125,0.0,6.666667,15.0,12.5
CpG_ptg000023l_36138912,0.0,5.882353,7.692308,7.142857,3.846154,4.347826,0.0,2.857143,7.142857,0.0,4.545455,0.0,3.703704,15.384615,9.090909,8.333333,0.0,5.0,0.0,5.263158,0.0,0.0,4.761905,0.0,0.0,5.263158,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225806,0.0,0.0,10.0,4.347826
CpG_ptg000023l_36150939,41.666667,31.034483,30.769231,38.461538,8.333333,19.047619,0.0,0.0,8.333333,8.695652,5.882353,8.0,5.0,16.666667,7.142857,11.764706,7.692308,25.0,46.666667,17.647059,18.75,6.896552,5.0,50.0,40.909091,35.714286,61.538462,17.391304,36.842105,9.090909,8.333333,0.0,0.0,0.0,0.0,20.0,22.727273,25.0,0.0
CpG_ptg000023l_36150956,37.5,33.333333,33.333333,42.857143,13.333333,18.181818,0.0,7.692308,7.692308,9.090909,11.111111,8.695652,9.090909,18.181818,8.333333,18.75,0.0,23.076923,37.5,18.75,22.222222,6.896552,5.882353,52.631579,31.818182,28.571429,42.857143,14.285714,29.411765,9.090909,8.333333,0.0,0.0,0.0,0.0,19.047619,18.181818,28.571429,0.0
CpG_ptg000023l_36179944,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857143,0.0,0.0,7.692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818,0.0,0.0,0.0,6.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000023l_3632896,35.294118,36.363636,25.0,53.846154,50.0,36.842105,30.769231,40.0,22.222222,53.333333,54.545455,26.666667,28.571429,21.428571,52.173913,29.411765,75.0,90.909091,77.777778,100.0,14.814815,14.285714,22.857143,0.0,4.347826,0.0,0.0,38.461538,25.0,55.555556,58.333333,87.5,100.0,86.666667,100.0,36.842105,45.833333,25.0,53.333333
CpG_ptg000023l_3632922,45.454545,40.0,20.0,60.0,33.333333,26.315789,35.714286,23.529412,34.782609,50.0,50.0,36.363636,33.333333,23.076923,52.0,37.037037,41.666667,80.0,76.470588,94.444444,24.137931,11.764706,35.483871,0.0,0.0,0.0,0.0,50.0,27.272727,60.0,45.454545,88.0,94.444444,81.25,83.333333,33.333333,52.173913,41.176471,43.75
CpG_ptg000023l_3632926,41.666667,30.0,25.0,71.428571,44.444444,30.0,35.714286,23.529412,31.818182,58.333333,50.0,36.363636,33.333333,33.333333,65.217391,39.285714,50.0,90.0,76.470588,88.235294,86.206897,54.83871,83.870968,20.833333,16.666667,30.434783,20.833333,53.333333,36.363636,53.333333,50.0,91.666667,100.0,88.235294,88.888889,33.333333,50.0,33.333333,40.0
CpG_ptg000023l_3632934,84.615385,90.0,69.565217,100.0,100.0,90.47619,92.857143,72.222222,95.652174,90.909091,93.333333,80.0,94.444444,100.0,95.652174,85.714286,66.666667,100.0,94.117647,94.736842,89.285714,73.333333,90.322581,30.769231,18.75,32.0,29.62963,100.0,91.666667,87.5,83.333333,91.666667,100.0,94.444444,87.5,73.684211,91.666667,92.307692,73.333333
CpG_ptg000023l_36331515,8.695652,8.0,8.695652,4.0,0.0,12.195122,3.448276,14.285714,3.225806,9.090909,23.076923,4.761905,5.882353,4.761905,8.695652,15.0,10.909091,12.903226,3.703704,10.714286,0.0,15.0,5.263158,22.727273,12.0,17.647059,14.285714,0.0,0.0,0.0,15.789474,3.846154,0.0,13.333333,6.060606,10.0,4.166667,3.030303,0.0
CpG_ptg000023l_36331517,8.695652,8.0,8.695652,4.0,0.0,12.195122,3.333333,13.636364,3.225806,10.0,21.428571,4.761905,11.764706,4.761905,8.695652,16.666667,10.909091,17.241379,3.571429,11.111111,0.0,14.285714,5.263158,18.181818,12.0,17.647059,14.285714,0.0,0.0,0.0,15.0,3.703704,0.0,13.333333,6.060606,10.0,7.692308,2.941176,0.0
CpG_ptg000023l_36331519,8.695652,7.692308,8.695652,4.166667,3.703704,9.302326,3.333333,13.636364,3.030303,10.0,21.428571,4.761905,11.764706,4.545455,8.695652,10.526316,8.928571,13.333333,3.571429,3.571429,0.0,10.0,5.0,18.181818,8.0,17.647059,14.285714,0.0,0.0,0.0,10.0,7.142857,0.0,13.333333,5.555556,10.0,3.703704,5.714286,0.0
CpG_ptg000023l_36331534,7.142857,8.333333,8.0,7.692308,3.703704,9.756098,3.703704,13.636364,5.714286,7.142857,20.0,4.761905,6.666667,4.166667,7.692308,10.526316,3.703704,9.677419,3.333333,6.666667,0.0,13.043478,4.761905,16.666667,8.333333,20.0,16.666667,0.0,0.0,0.0,13.043478,9.677419,0.0,11.764706,4.761905,8.333333,4.0,5.263158,0.0
CpG_ptg000023l_36331537,6.896552,8.333333,8.0,7.407407,3.703704,7.317073,3.448276,12.5,5.882353,7.142857,20.0,4.545455,6.666667,4.166667,8.0,10.0,11.320755,12.903226,3.333333,9.677419,0.0,13.043478,4.761905,16.666667,8.333333,20.0,16.666667,0.0,0.0,0.0,13.043478,6.666667,0.0,11.764706,4.761905,8.0,3.703704,2.631579,0.0
CpG_ptg000023l_36331570,4.166667,8.695652,3.571429,6.896552,4.0,8.108108,7.407407,7.142857,0.0,7.692308,20.0,5.555556,5.0,4.166667,0.0,5.882353,2.272727,11.111111,3.448276,10.344828,0.0,12.0,0.0,17.391304,8.0,14.285714,14.285714,6.666667,0.0,0.0,12.0,6.25,0.0,10.526316,5.263158,7.692308,4.761905,5.405405,0.0
CpG_ptg000023l_36342444,7.142857,0.0,9.52381,6.666667,4.347826,9.52381,20.0,10.0,6.666667,12.5,5.555556,5.0,8.333333,0.0,4.545455,0.0,9.090909,0.0,5.263158,5.882353,4.0,10.0,0.0,2.702703,7.142857,7.142857,0.0,5.555556,3.448276,8.695652,16.666667,0.0,10.0,0.0,12.0,0.0,9.090909,0.0,10.526316
CpG_ptg000023l_36342447,13.333333,5.555556,4.761905,12.5,7.142857,4.0,5.555556,8.333333,3.125,12.5,4.761905,0.0,0.0,0.0,0.0,0.0,6.666667,0.0,0.0,0.0,4.0,10.526316,4.761905,0.0,7.142857,6.896552,0.0,11.111111,3.448276,8.695652,5.263158,0.0,0.0,0.0,7.692308,0.0,13.333333,0.0,4.545455
CpG_ptg000023l_36356744,8.333333,6.25,3.846154,0.0,8.0,0.0,0.0,0.0,10.0,6.666667,0.0,4.545455,0.0,0.0,0.0,0.0,5.263158,0.0,0.0,0.0,5.555556,16.666667,4.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666667,0.0,0.0,5.263158,0.0,0.0
CpG_ptg000023l_36356819,12.0,8.695652,3.225806,13.636364,4.347826,13.043478,4.761905,0.0,10.0,0.0,0.0,3.703704,10.0,0.0,13.043478,15.0,10.714286,0.0,0.0,0.0,3.703704,12.0,3.125,3.846154,4.761905,0.0,5.263158,10.0,0.0,4.166667,21.73913,13.333333,5.0,0.0,13.636364,4.761905,5.555556,5.882353,0.0
CpG_ptg000023l_36356829,3.703704,4.347826,0.0,13.043478,0.0,0.0,5.263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.333333,0.0,8.333333,0.0,0.0,3.846154,3.333333,0.0,0.0,0.0,6.25,4.0,0.0,4.0,0.0,0.0,0.0,0.0,5.555556,0.0,6.25,0.0,0.0
CpG_ptg000023l_36371356,0.0,0.0,3.846154,0.0,0.0,0.0,0.0,0.0,11.764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.125,0.0,3.846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000023l_3637935,13.043478,0.0,0.0,3.571429,14.705882,8.0,13.333333,12.0,9.52381,11.764706,19.230769,19.230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,26.315789,23.076923,0.0,0.0,5.882353,0.0,6.666667,14.285714,6.451613,15.789474,0.0,0.0,25.0,0.0,14.285714,8.0,23.076923,11.111111
CpG_ptg000023l_3637954,7.142857,0.0,0.0,3.846154,3.571429,4.166667,18.518519,7.692308,4.545455,5.263158,8.695652,15.384615,0.0,0.0,0.0,9.090909,0.0,4.166667,0.0,0.0,29.411765,10.0,14.285714,0.0,0.0,0.0,0.0,6.25,0.0,6.666667,9.090909,0.0,0.0,9.090909,0.0,7.692308,8.0,23.529412,6.25
CpG_ptg000023l_36388742,0.0,0.0,0.0,0.0,0.0,4.545455,0.0,0.0,0.0,0.0,3.571429,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.764706,0.0,0.0,0.0,0.0,4.347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333,0.0,0.0,0.0,0.0
CpG_ptg000023l_36388748,3.703704,3.703704,0.0,0.0,0.0,4.347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.703704,0.0,11.764706,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.695652,3.703704,0.0,4.347826,0.0
CpG_ptg000023l_36388814,0.0,0.0,6.666667,0.0,0.0,4.761905,0.0,2.222222,2.325581,0.0,3.448276,0.0,0.0,0.0,0.0,0.0,2.702703,0.0,0.0,20.0,0.0,5.555556,4.166667,0.0,4.761905,6.25,0.0,0.0,4.347826,0.0,0.0,7.894737,13.793103,4.347826,8.333333,4.166667,5.882353,3.846154,0.0
CpG_ptg000023l_36388817,0.0,0.0,7.692308,0.0,0.0,5.882353,0.0,5.405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.076923,0.0,5.882353,4.545455,0.0,0.0,0.0,0.0,7.692308,10.0,0.0,0.0,5.714286,11.538462,4.347826,9.090909,4.347826,6.25,4.0,0.0
CpG_ptg000023l_36388831,0.0,0.0,7.142857,0.0,0.0,4.545455,0.0,0.0,2.12766,0.0,3.448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545455,0.0,0.0,2.564103,10.0,0.0,7.692308,0.0,0.0,0.0,0.0
CpG_ptg000023l_36388865,0.0,0.0,4.761905,0.0,0.0,7.142857,0.0,1.923077,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,3.571429,0.0,12.5,0.0,0.0,4.0,0.0,0.0,0.0,4.545455,0.0,4.545455,0.0,4.761905,4.255319,6.451613,4.347826,3.703704,4.545455,6.25,3.571429,0.0
CpG_ptg000023l_36388871,0.0,0.0,4.545455,0.0,0.0,7.142857,0.0,2.173913,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,3.571429,0.0,13.043478,0.0,5.263158,7.407407,0.0,0.0,0.0,4.347826,0.0,4.347826,0.0,0.0,2.222222,3.846154,4.347826,3.703704,5.555556,6.25,3.571429,0.0
CpG_ptg000023l_3639632,4.0,0.0,0.0,0.0,0.0,5.882353,0.0,0.0,7.5,21.428571,14.814815,8.571429,0.0,0.0,0.0,0.0,4.878049,14.814815,5.714286,12.121212,20.0,22.727273,11.764706,0.0,11.111111,0.0,0.0,7.692308,4.166667,15.384615,13.157895,4.347826,0.0,0.0,0.0,0.0,0.0,5.263158,5.263158
CpG_ptg000023l_3639635,3.846154,0.0,0.0,0.0,0.0,5.555556,0.0,0.0,8.888889,22.222222,16.0,8.571429,0.0,0.0,0.0,0.0,4.347826,25.925926,14.285714,12.5,33.333333,18.181818,17.647059,0.0,5.263158,0.0,0.0,10.714286,3.703704,10.714286,10.25641,4.347826,0.0,0.0,0.0,0.0,0.0,5.555556,4.545455
CpG_ptg000023l_3639740,0.0,4.761905,2.777778,20.0,0.0,8.0,10.714286,3.846154,12.121212,0.0,0.0,0.0,0.0,9.090909,0.0,0.0,15.789474,15.384615,18.181818,11.538462,20.0,18.181818,33.333333,6.666667,15.384615,0.0,0.0,0.0,0.0,0.0,2.702703,8.333333,7.407407,0.0,11.111111,4.545455,0.0,6.25,4.166667
CpG_ptg000023l_3639751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.555556,8.333333,6.060606,0.0,0.0,0.0,0.0,2.702703,11.538462,6.25,4.347826,21.428571,9.52381,28.571429,0.0,7.142857,0.0,0.0,4.761905,4.545455,10.526316,2.941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166667
CpG_ptg000023l_3647441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000023l_3647744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.030303,3.225806,6.25,4.166667,17.391304,10.810811,13.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000023l_36549023,11.538462,15.0,12.820513,9.52381,2.941176,0.0,0.0,12.903226,7.272727,5.555556,0.0,12.5,4.545455,10.0,6.25,20.0,8.695652,5.714286,11.111111,16.666667,4.545455,15.909091,10.810811,29.787234,11.363636,18.518519,27.272727,7.142857,20.0,6.25,5.263158,11.538462,13.636364,0.0,9.677419,5.555556,4.347826,27.777778,13.043478
CpG_ptg000023l_36676193,19.444444,27.272727,14.705882,10.714286,13.043478,20.689655,37.5,20.0,9.090909,43.75,23.809524,26.666667,16.666667,15.789474,30.434783,26.666667,12.5,4.0,0.0,0.0,22.222222,7.407407,47.619048,42.857143,31.578947,47.619048,35.294118,28.0,35.294118,33.333333,44.444444,26.190476,10.810811,36.363636,8.333333,9.756098,10.0,25.0,16.666667
CpG_ptg000023l_3674638,0.0,5.555556,5.263158,0.0,7.692308,3.703704,5.555556,0.0,5.882353,11.764706,11.111111,0.0,0.0,12.5,0.0,0.0,12.5,19.047619,15.384615,19.047619,21.428571,27.272727,27.272727,3.846154,0.0,0.0,4.761905,11.111111,6.666667,8.333333,0.0,0.0,4.545455,0.0,0.0,0.0,0.0,0.0,0.0
